"Mon Aug 30 12:56:02 CDT 2021"
"Max outlier during timestamp loop."
TS_MIN_NS,TS_MAX_NS
12,365127
12,57096
12,360607
"Max sustainable rate, fast receiver."
MSG_LEN,NUM_RCV_MSGS,RESULT_RATE
25,100010000,1,100010000,17841044.503565
25,100010000,1,100010000,31868532.340717
25,100010000,1,100010000,15180634.451312
25,100010000,2,100010000,73997748.137528
25,100010000,2,100010000,40551618.146629
25,100010000,2,100010000,33996918.401687
25,100010000,4,100010000,56215987.693668
25,100010000,4,100010000,63546408.986232
25,100010000,4,100010000,55944722.711257
"One-way latency test, two receivers."
MSG_LEN,NUM_RCV_MSGS,NUM_RCV_MSGS2,RESULT_RATE,MIN_LATENCY,MAX_LATENCY,AVERAGE_LATENCY,MIN_LATENCY2,MAX_LATENCY2,AVERAGE_LATENCY2
100,2510000,2510000,249999.895425,111,314019,168,110,316072,168
100,2510000,2510000,250000.092625,121,4062,158,122,198563,161
100,2510000,2510000,250000.091175,119,4171,168,131,228698,171
500,2510000,2510000,250000.091000,95,166004,162,91,165416,162
500,2510000,2510000,250000.091575,112,206236,174,111,178135,174
500,2510000,2510000,249999.957725,124,9062,164,125,187092,166
1500,2510000,2510000,250000.065525,85,104443,164,86,119689,161
1500,2510000,2510000,250000.092425,120,98669,161,120,128999,161
1500,2510000,2510000,250000.092275,96,162585,165,97,164646,165
100,5010000,5010000,500000.084050,90,236650,167,89,226554,162
100,5010000,5010000,500000.000800,119,108906,171,110,196348,175
100,5010000,5010000,500000.086650,110,81934,159,98,12485,160
500,5010000,5010000,499999.998950,95,211480,167,98,146262,164
500,5010000,5010000,499999.997900,91,75047,162,95,4883,162
500,5010000,5010000,500000.077500,107,83845,172,102,3571,173
1500,5010000,5010000,499999.995600,94,94784,164,98,95309,162
1500,5010000,5010000,500000.019900,93,125958,160,96,120899,162
1500,5010000,5010000,500000.065550,91,13615,161,92,226896,164
"Max sustainable rate, three receivers."
MSG_LEN,NUM_RCV_MSGS,NUM_RCV_MSGS2,NUM_RCV_MSGS3,RESULT_RATE
25,100010000,100010000,100010000,13056978.489149
25,100010000,100010000,100010000,12379175.464085
25,100010000,100010000,100010000,13043131.315278
100,100010000,100010000,100010000,14567050.868982
100,100010000,100010000,100010000,16975522.419602
100,100010000,100010000,100010000,16518047.819163
200,100010000,100010000,100010000,11275347.866979
200,100010000,100010000,100010000,11586212.615123
200,100010000,100010000,100010000,12011773.313187
500,100010000,100010000,100010000,11250649.606742
500,100010000,100010000,100010000,10540102.682028
500,100010000,100010000,100010000,11246564.428177
1500,100010000,100010000,100010000,11141678.996985
1500,100010000,100010000,100010000,11536197.509119
1500,100010000,100010000,100010000,11398514.806029
"Throughput varience, three receivers."
MSG_LEN,NUM_RCV_MSGS,NUM_RCV_MSGS2,NUM_RCV_MSGS3,SPIN_CNT,RESULT_RATE
25,100010000,100010000,100010000,0,13400778.411176
25,100010000,100010000,100010000,0,12133388.043767
25,100010000,100010000,100010000,0,12266384.509795
25,100010000,100010000,100010000,1,12357797.123128
25,100010000,100010000,100010000,1,12341983.590856
25,100010000,100010000,100010000,1,12204126.669342
25,100010000,100010000,100010000,2,27370959.384120
25,100010000,100010000,100010000,2,12518815.336598
25,100010000,100010000,100010000,2,12488429.325052
25,100010000,100010000,100010000,4,43437826.617570
25,100010000,100010000,100010000,4,49387993.857714
25,100010000,100010000,100010000,4,45519983.244422
"One-way latency test, three receivers."
MSG_LEN,NUM_RCV_MSGS,NUM_RCV_MSGS2,NUM_RCV_MSGS3,RESULT_RATE,MIN_LATENCY,MAX_LATENCY,AVERAGE_LATENCY,MIN_LATENCY2,MAX_LATENCY2,AVERAGE_LATENCY2,MIN_LATENCY3,MAX_LATENCY3,AVERAGE_LATENCY3
100,2510000,2510000,2510000,250000.092425,116,205022,176,123,183464,171,117,257342,176
100,2510000,2510000,2510000,250000.092225,117,182986,168,123,177038,171,114,10505,168
100,2510000,2510000,2510000,250000.078950,111,302187,172,115,301234,173,107,11547,170
500,2510000,2510000,2510000,250000.048900,132,265434,189,123,273560,181,118,276264,181
500,2510000,2510000,2510000,250000.053750,117,4359,181,115,198857,174,116,215590,176
500,2510000,2510000,2510000,250000.051325,121,4225,187,111,209897,175,106,223196,174
1500,2510000,2510000,2510000,250000.050700,134,145646,184,109,163524,174,118,260681,176
1500,2510000,2510000,2510000,250000.085275,130,235007,181,120,181521,171,113,193945,172
1500,2510000,2510000,2510000,250000.087225,107,11170,180,97,181124,174,101,188774,173
100,5010000,5010000,5010000,499999.548450,102,288625,181,106,287746,177,108,305180,174
100,5010000,5010000,5010000,500000.087700,121,171683,178,98,198260,171,114,235134,171
100,5010000,5010000,5010000,500000.000450,116,210509,181,102,203033,172,110,228311,174
500,5010000,5010000,5010000,500000.072950,117,275695,178,117,265651,187,102,292579,177
500,5010000,5010000,5010000,500000.008550,93,194043,172,112,3712,183,102,231214,175
500,5010000,5010000,5010000,500000.002950,88,213505,179,96,5258,183,86,239603,174
1500,5010000,5010000,5010000,500000.074400,90,170295,169,93,164820,171,88,260341,173
1500,5010000,5010000,5010000,500000.011600,97,180587,174,99,184050,172,98,8437,172
1500,5010000,5010000,5010000,499999.993050,95,188649,176,94,191094,174,99,10076,174
